X,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62
TWIST1,1.73,2.28166666666667,1.53916666666667,0.126,1.40116666666667,1.61466666666667,0.683166666666667,1.34733333333333,0.3245,1.47616666666667,0.679666666666667,2.46266666666667,1.43733333333333,0.3715,0.693833333333333,1.24483333333333,1.50666666666667,1.56833333333333,1.91466666666667,0.3755,2.17783333333333,2.856,1.086,1.74583333333333,0.977833333333333,1.16583333333333,0.7445,1.26766666666667,0.667166666666667,0.274166666666667,1.73983333333333,2.4405,3.04183333333333,1.01066666666667,1.9575,1.63733333333333,2.131,1.55716666666667,2.08666666666667,1.38683333333333,2.15633333333333,2.29816666666667,2.13966666666667,3.707,0.627833333333333,1.99883333333333,2.00633333333333,2.32016666666667,1.79416666666667,1.44733333333333,0.721,2.754,4.6115,-0.614333333333333,2.80783333333333,3.52683333333333,0.359166666666667,4.11566666666667,1.09066666666667,1.25133333333333,1.85533333333333,3.10783333333333
RPL14,0.0648333333333333,-0.548833333333333,0.0438333333333333,0.268,0.104666666666667,-0.367,-0.226666666666667,0.313166666666667,0.00183333333333333,0.315833333333333,0.203,-0.517666666666667,0.358333333333333,0.189166666666667,0.473,0.983833333333333,0.134,-0.185666666666667,0.338666666666667,0.787,-0.956333333333333,-0.481166666666667,0.247833333333333,0.534333333333333,0.859,0.2135,0.412166666666667,0.2165,-0.0188333333333333,-0.219,0.162833333333333,-0.428,0.173333333333333,0.695,0.249833333333333,0.383833333333333,1.0595,0.743666666666667,0.425666666666667,-0.0571666666666666,-0.0681666666666667,0.499166666666667,0.100166666666667,1.1755,0.519,-0.428166666666667,-0.1845,0.340333333333333,0.214,0.398333333333333,0.6795,0.104166666666667,0.1015,1.00816666666667,0.318833333333333,-0.824166666666667,0.2265,0.241166666666667,0.2995,0.148666666666667,0.203833333333333,-0.00616666666666666
MAFF,1.21725,0.33175,2.1195,0.765,0.286,0.9905,1.409,1.67375,1.4075,2.0455,0.16775,0.98725,0.12825,0.87175,0.558,-0.51025,-0.58025,1.13175,0.64175,2.204,0.6775,0.77,0.8265,0.98575,0.5045,-0.238,1.63625,1.627,1.46775,0.2545,1.1675,1.0965,1.179,1.185,1.40475,1.06225,-0.8705,2.25875,1.39675,1.65525,1.9345,2.49,1.4635,-0.3985,0.841,0.42075,1.42775,1.82175,-0.03775,1.4845,0.16225,0.601,1.196,1.4695,1.33125,0.55075,1.8045,1.0525,-0.2975,0.498,1.12325,0.0415
CCT6A,-1.57175,-1.72475,-1.3955,-1.1915,-1.51825,-1.51125,-1.153,-1.38025,-1.65925,-1.4305,-1.45025,-1.789,-1.50575,-0.925,-2.276,-1.36375,-1.976,-1.66275,-1.04325,-1.29275,-1.86125,-1.797,-1.5035,-1.25275,-1.46675,-1.277,-1.557,-1.53925,-1.44875,-1.2785,-1.71275,-1.87125,-1.69,-1.57175,-1.8575,-1.18375,-1.5455,-1.2255,-1.41225,-1.64975,-1.77625,-1.772,-1.57325,-2.3565,-1.53925,-1.52575,-1.6465,-1.64325,-1.572,-1.5825,-1.377,-1.37525,-1.8295,-1.673,-1.71925,-1.62575,-1.6295,-1.963,-1.3325,-1.60875,-1.61225,-1.66825
HEPACAM,0.830666666666667,1.46933333333333,-0.478666666666667,-0.150833333333333,0.212666666666667,1.24083333333333,-0.598333333333333,-0.847666666666667,-0.272,0.193,-0.162833333333333,2.4085,-0.155666666666667,-0.156333333333333,1.0388,0.4794,0.309833333333333,1.09483333333333,-0.0288333333333333,-0.846833333333333,1.29766666666667,1.93933333333333,0.3205,0.0753333333333333,-0.692166666666667,0.462833333333333,-0.128833333333333,-0.3202,-0.483666666666667,-0.6315,0.8075,1.61983333333333,1.7495,-0.107,0.049,-0.344,0.335166666666667,-0.453833333333333,0.372333333333333,1.17316666666667,1.45316666666667,0.0766666666666666,1.028,-0.5155,0.1142,1.83716666666667,1.35066666666667,1.606,0.472166666666667,0.247,-0.371666666666667,1.84666666666667,2.48083333333333,-0.8605,1.32933333333333,2.8555,-0.806166666666667,2.2055,0.972333333333333,0.616166666666667,0.1655,1.49233333333333
TMEM110,-0.313,0.5345,-0.1275,-1.1825,-0.358,-0.221,0.3855,-0.698,-0.479,-0.4075,-0.419,0.737,-0.4755,-0.4365,0.365,-1.253,-0.9065,-0.092,-1.148,-0.7735,0.437,0.0985,-0.77,-0.786,-1.219,-0.57,-1.4795,0.072,-0.814,-0.7505,-1.726,0.3485,-0.1265,-0.9605,-1.012,-2.2045,-2.2455,-2.586,-1.323,-1.3135,-0.086,-0.325,-0.5925,-0.9365,-0.7155,0.129,-0.3125,-0.022,-0.54,-0.706,-1.006,0.5645,0.2135,-0.412,-0.9185,1.038,0.0055,0.122,-1.6925,-1.045,-0.7675,-0.1815
NEK2,-4.58533333333333,-3.4485,-4.87616666666667,-3.59666666666667,-4.7145,-3.94066666666667,-2.808,-4.226,-5.27816666666667,-3.56616666666667,-3.94616666666667,-4.8825,-5.26366666666667,-2.84683333333333,-4.7675,-4.18833333333333,-4.68083333333333,-3.95,-3.21866666666667,-4.94516666666667,-3.09833333333333,-4.30783333333333,-2.62733333333333,-3.84783333333333,-4.4605,-4.2595,-2.10566666666667,-3.85233333333333,-4.18433333333333,-2.16516666666667,-4.33216666666667,-4.02883333333333,-5.14733333333333,-4.57233333333333,-4.59783333333333,-4.26033333333333,-4.18016666666667,-4.808,-4.51916666666667,-4.5205,-4.47783333333333,-5.93083333333333,-3.39633333333333,-1.47733333333333,-4.86966666666667,-4.35883333333333,-5.11133333333333,-5.01,-5.45166666666667,-4.546,-4.85,-3.95,-5.33466666666667,-4.3765,-5.295,-5.4075,-5.44616666666667,-5.77883333333333,-2.5705,-4.866,-5.90366666666667,-4.67833333333333
AP1S1,-2.1995,-1.51975,-2.1345,-1.787875,-2.15625,-1.493875,-0.6755,-1.9095,-1.739625,-2.057375,-1.798875,-1.19875,-2.280625,-1.16525,-1.59628571428571,-2.428125,-1.8895,-2.149875,-2.396,-1.726375,-0.8685,-2.701,-1.604,-1.66075,-2.109875,-1.739125,-1.575625,-2.943625,-2.010875,-2.00725,-2.162,-1.77225,-1.829375,-2.200625,-2.083,-2.43575,-1.995625,-1.717625,-2.68975,-2.264,-2.332,-2.533375,-2.41125,-1.839,-1.999875,-2.479125,-2.489375,-2.5475,-1.509875,-1.878125,-2.484125,-2.06625,-2.115,-1.41475,-2.729625,-2.4955,-2.113875,-2.37825,-2.339625,-1.7915,-2.649625,-2.5395
SAV1,1.5685,1.065875,1.673125,1.8765,1.701,1.310875,1.40725,1.71575,1.807375,1.487875,1.43725,1.112375,1.684375,1.532625,1.733375,1.2935,1.305625,0.96825,1.821375,2.3225,1.433875,1.358125,1.24525,1.31325,1.79775,1.4865,1.719375,1.527875,1.58875,0.981375,1.589625,1.775,1.2945,2.10175,1.864875,1.401875,1.610625,1.6735,1.56025,1.25975,1.6045,1.142,1.299125,0.117625,1.579875,1.122375,1.35625,1.4805,1.63275,1.741,1.67275,1.20975,1.372625,1.3305,1.09575,1.352125,1.187125,1.26125,0.92225,0.990625,1.126375,0.749125
C1orf211,-2.4545,-2.383,-2.5675,-2.149,-2.7045,-1.9315,-1.945,-2.083,-1.9575,-2.79,-2.23,-3.1235,-2.4395,-1.994,-1.97,-1.2795,-1.9925,-2.354,-3.0115,-1.5495,-0.0465,-2.5425,-2.3075,-2.1945,-3.0485,-2.097,-2.588,-1.662,-3.252,-1.74,-3.3595,-2.3985,-2.578,-2.5025,-2.5975,-1.6265,-1.882,-1.966,-2.8325,-2.3365,-2.893,-3.279,-2.1895,1.2575,-1.754,-0.936,-3.0015,-3.03,-1.788,-1.0855,-2.207,-3.205,-2.128,-2.7355,-2.7165,-2.269,-2.67,-2.076,-1.736,-1.6685,-2.279,-1.765
RBMS1,0.9765,1.2735,1.172,0.71375,0.58,1.101,0.45325,0.8815,0.618,0.76875,0.34625,1.1845,0.51125,0.53225,0.53775,0.6655,0.544,0.83975,1.15175,0.67625,1.074,1.6685,0.28975,0.42925,0.2575,1.02925,0.66125,0.99075,0.616,0.68875,1.10975,1.151,0.643,0.4465,0.86025,0.5805,0.58475,1.1625,0.78825,0.75275,0.8305,0.7,1.21425,-1.15575,0.24575,1.37325,1.19075,0.93375,0.476,0.955,0.06475,1.3205,0.80825,0.69025,0.637,1.122,0.91525,0.627,0.51375,0.6075,0.73725,1.00825
ST6GALNAC1,-0.698,-1.41675,-1.0415,-1.494,-0.77725,-1.39875,-0.4875,-0.73425,-2.2685,-1.86025,-1.56125,-0.60575,-1.603,-2.008,-0.7005,-0.83175,-0.38075,-0.49075,-1.0815,-1.9455,0.639,-0.56525,-1.16125,-2.7655,-2.4025,-1.68575,-2.00675,-1.858,-1.7435,-1.47825,-0.61025,-0.0865,-1.82175,-1.376,-1.83875,-0.686,-2.37375,-0.8565,-1.88575,-1.2315,-1.75775,-1.908,-0.912,-4.4265,-1.413,-0.97075,-1.85975,-1.486,-1.915,-1.10125,-1.75,-0.526,-1.231,-1.8075,-1.0285,-1.40325,-1.609,-1.3235,-1.745,-2.33475,-0.9335,0.02
MEF2C,2.01575,2.14275,1.41925,1.481,1.72,1.567,0.43875,1.211,1.37025,0.73875,1.19375,1.884,1.15125,0.854,1.93625,1.53225,1.6205,2.02,1.44925,1.3165,2.9085,3.17,1.22925,1.76925,1.3845,1.713,1.05675,1.472,0.84625,1.54075,1.869,2.43825,1.4665,1.581,1.819,0.9095,0.476,1.35175,1.25125,1.86275,2.13175,1.4315,1.22725,0.691,1.24625,1.99275,1.35525,1.6515,0.66375,1.19475,0.78175,1.77525,1.5715,1.13725,1.04,1.835,0.90125,1.7115,0.86625,0.82975,1.52975,2.2105
XRCC2,-2.47066666666667,-2.7395,-2.55116666666667,-1.94766666666667,-2.419,-2.47816666666667,-2.507,-2.30083333333333,-2.65466666666667,-2.3095,-2.2465,-3.36566666666667,-2.3315,-1.6905,-2.46875,-2.2406,-1.4585,-2.18316666666667,-3.07216666666667,-1.94416666666667,-0.578666666666667,-2.46916666666667,-2.23016666666667,-2.23166666666667,-2.47766666666667,-2.87783333333333,-2.6515,-2.19366666666667,-2.61716666666667,-1.94783333333333,-2.06683333333333,-2.36133333333333,-2.48166666666667,-2.46216666666667,-2.24133333333333,-2.5828,-1.61166666666667,-3.261,-2.043,-2.87433333333333,-2.97966666666667,-2.32616666666667,-1.979,-0.3098,-3.02433333333333,-2.81416666666667,-3.12083333333333,-2.63633333333333,-2.66366666666667,-1.88866666666667,-2.4455,-2.3015,-2.8195,-1.7865,-2.66533333333333,-3.12,-2.46533333333333,-3.12666666666667,-2.19616666666667,-2.34083333333333,-2.89116666666667,-2.875
CHPT1,0.979833333333333,-0.052,1.31183333333333,0.533,1.18666666666667,0.915833333333333,0.934,0.580166666666667,1.79,0.942833333333333,1.45433333333333,0.540666666666667,0.663333333333333,0.300333333333333,0.943333333333333,1.39466666666667,1.01216666666667,0.4665,1.85083333333333,1.86166666666667,0.237666666666667,0.4715,0.8955,2.6115,0.816,0.674666666666667,1.39583333333333,1.1505,1.02816666666667,-0.132,1.52516666666667,0.503,0.955166666666667,1.30116666666667,0.507,1.30616666666667,1.0875,1.1305,1.865,0.678166666666667,0.868833333333333,0.779833333333333,0.494166666666667,-0.707333333333333,1.25133333333333,0.662666666666667,0.957166666666667,1.00683333333333,1.28916666666667,1.41766666666667,1.1745,0.271666666666667,1.45583333333333,0.1505,1.15783333333333,0.816166666666667,0.983,0.712166666666667,0.942,1.37616666666667,1.32366666666667,0.384666666666667
IL12RB1,0.22175,0.7135,0.357,0.01725,0.401,0.11325,-0.111,0.02175,0.0575,-0.02725,0.0905,0.30575,0.0625,0.15025,0.171,-0.062,-0.35375,0.2855,0.31275,0.14825,-0.224,0.56,0.09275,-0.16425,0.12075,0.32725,0.00675000000000001,0.16275,0.14375,0.6415,0.016,0.30425,0.01325,0.20675,0.059,-0.209,0.10425,-0.49675,0.14125,0.2425,0.00650000000000001,0.31675,0.29025,0.52175,0.142,0.10225,0.2215,0.31125,-0.09125,0.06625,0.06525,0.41425,0.3025,-0.00425000000000001,0.24875,0.50825,-0.011,0.24775,0.02275,0.64425,0.2515,0.46175
NMB,1.779,2.75071428571429,-0.122285714285714,-0.0604285714285714,1.06971428571429,2.44428571428571,-1.87457142857143,-0.157857142857143,0.322142857142857,1.01957142857143,-0.306428571428571,3.15842857142857,-0.474,-0.403714285714286,2.487,1.76085714285714,2.03942857142857,3.17642857142857,-0.779285714285714,-0.389428571428571,2.78585714285714,3.313,0.444285714285714,0.100428571428571,0.351714285714286,0.768428571428571,0.0177142857142857,0.988428571428571,-0.0664285714285714,-0.346,2.10714285714286,3.12257142857143,3.33228571428571,0.947857142857143,1.35657142857143,0.352571428571429,0.620857142857143,0.678857142857143,1.64457142857143,2.54128571428571,3.18171428571429,0.783428571428571,1.69885714285714,-2.3205,0.819714285714286,3.49657142857143,2.82685714285714,2.77271428571429,1.70714285714286,1.501,-0.0537142857142857,2.58628571428571,2.94142857142857,-0.764285714285714,1.93514285714286,3.61428571428571,-0.499142857142857,3.51728571428571,1.44685714285714,0.908285714285714,1.08114285714286,2.81057142857143
EIF6,-0.8855,-1.125,-0.99975,-0.69975,-0.85225,-0.58875,-1.0775,-0.946,-1.0835,-1.11275,-1.102,-1.1525,-0.996,-0.69175,-0.698,-1.2675,-0.7905,-0.83475,-1.6975,-1.16725,-1.40425,-1.35125,-0.77425,-1.054,-0.677,-0.83925,-0.9655,-0.67125,-0.691,-0.4995,-1.7065,-1.172,-1.48225,-0.7765,-0.976,-1.25275,-1.65325,-1.4545,-1.26825,-0.8565,-0.9305,-0.20475,-1.16875,0.2075,-0.25675,-0.95075,-1.111,-0.78075,-0.57975,-0.822,-0.48625,-1.2435,-1.06725,-0.30175,-0.54375,-0.45325,-0.34125,-1.01675,-1.21775,-0.70175,-0.82525,-0.618
MPPED2,2.11816666666667,1.69183333333333,2.0185,2.88366666666667,1.34766666666667,1.37183333333333,1.72916666666667,1.0665,1.99766666666667,1.23216666666667,1.98216666666667,0.827666666666667,2.127,1.95016666666667,0.278666666666667,0.462333333333333,2.73616666666667,2.33133333333333,1.78,1.92766666666667,1.03716666666667,2.13933333333333,2.484,1.78466666666667,1.9695,1.95716666666667,1.77016666666667,1.07966666666667,1.4765,1.0955,1.943,1.09783333333333,1.042,1.16066666666667,1.6555,1.24633333333333,1.09533333333333,-0.128333333333333,0.746666666666667,1.04716666666667,1.667,1.85383333333333,0.712333333333333,1.7145,1.10466666666667,1.30733333333333,0.8785,1.64383333333333,1.90983333333333,2.13383333333333,1.48616666666667,0.302333333333333,0.0678333333333333,0.7305,1.13566666666667,1.44683333333333,1.3435,1.24983333333333,0.553833333333333,1.97766666666667,1.36666666666667,0.377833333333333
CHRDL1,3.5675,4.117,3.106,0.9265,2.288,3.319,0.902,2.3595,1.269,2.8865,1.41,4.407,1.575,1.2875,1.065,3.4585,3.4395,3.4295,2.62,0.501,2.585,4.6065,1.9735,1.8925,2.394,3.0295,2.182,1.5515,1.528,2.0995,4.177,4.863,4.0245,3.021,2.824,2.783,2.098,2.006,3.877,3.9275,4.296,3.249,2.6765,3.318,2.572,4.34,3.78,4.098,1.7335,1.517,0.6795,3.4235,3.7955,0.322,3.761,4.4525,1.1265,4.5265,2.59,2.437,3.337,4.5255
LAMA2,4.901,5.97925,5.115,3.507,4.447,4.72575,4.61825,4.9545,4.8595,5.18975,4.908,5.3985,4.96925,4.1695,6.06375,6.3105,5.36225,5.55375,5.52625,4.656,3.543,5.794,5.596,4.65375,5.057,5.30125,4.28375,4.8595,4.55,4.299,5.58375,5.81575,5.14675,4.987,4.59675,4.115,5.48,7.13725,6.213,5.3765,5.554,5.60775,5.46475,-0.063,4.3535,5.8775,6.0655,5.7585,5.60525,5.37675,3.88375,6.103,6.63875,3.83875,5.29075,5.7675,4.962,6.35675,5.453,4.95225,5.89175,6.8895
APOBEC3D,-2.434,-1.9958,-2.30933333333333,-1.99383333333333,-2.149,-2.23466666666667,-2.49016666666667,-2.12283333333333,-2.896,-2.532,-2.74216666666667,-3.4465,-3.0835,-1.37633333333333,-2.664,-1.55933333333333,-2.95,-3.38283333333333,-3.02366666666667,-2.88483333333333,-2.42033333333333,-3.60433333333333,-1.8045,-2.70766666666667,-2.81316666666667,-2.894,-2.45583333333333,-2.36566666666667,-2.18416666666667,-1.1195,-3.64416666666667,-3.91133333333333,-3.30316666666667,-2.35266666666667,-2.187,-2.52833333333333,-2.28916666666667,-3.53266666666667,-3.47766666666667,-2.52416666666667,-2.79766666666667,-3.0115,-2.20266666666667,-0.11975,-1.949,-3.90366666666667,-3.7645,-3.25283333333333,-2.85366666666667,-2.36616666666667,-3.43866666666667,-3.31066666666667,-3.16,-2.09516666666667,-2.86,-3.42133333333333,-2.19033333333333,-3.157,-2.31333333333333,-2.46766666666667,-3.27033333333333,-2.8165
ITIH5,3.42033333333333,3.74955555555556,2.74216666666667,2.32066666666667,2.50783333333333,3.58966666666667,2.09161111111111,3.0355,2.41177777777778,3.28488888888889,2.03761111111111,4.15172222222222,2.41522222222222,2.22094444444444,2.64105555555556,3.36516666666667,3.34705555555556,4.47311111111111,3.23744444444444,2.19761111111111,2.97311111111111,4.779,2.71011111111111,2.48344444444444,2.88477777777778,3.22383333333333,2.30822222222222,1.99177777777778,2.16944444444444,2.36383333333333,3.91216666666667,4.33122222222222,3.4735,2.99016666666667,3.02005555555556,3.40182352941177,2.61216666666667,3.74455555555556,4.09994444444444,4.27472222222222,4.46738888888889,3.44227777777778,3.13988888888889,0.555611111111111,2.80155555555556,4.45683333333333,4.69,4.55094444444444,3.27655555555556,3.32905555555556,2.37794444444444,5.21677777777778,3.45966666666667,1.95138888888889,3.805,4.85822222222222,2.217,4.69316666666667,3.20205555555556,3.12211111111111,4.04505555555556,5.30688888888889
MGC87042,0.67225,1.0515,0.53625,-0.12175,-0.0345,0.81975,-0.19175,0.19225,-0.06925,0.1955,-0.56775,1.54075,0.1195,0.082,-0.171,1.20925,0.26,0.58175,1.709,-0.79575,0.34775,1.1205,-0.194,0.53075,-1.129,0.794,-0.1165,-1.7125,-0.12525,-0.1465,1.432,1.01825,1.31675,0.0085,0.35875,0.7605,1.246,1.09275,1.528,0.848,0.87475,-0.73775,1.514,-3.45975,0.232,1.1685,1.213,0.489,0.279,0.90075,-0.25075,1.7675,1.37225,-0.2205,1.1725,1.482,1.4595,1.4595,0.96975,0.439,0.156,1.50275
HOXC13,-1.1885,-4.272,-1.101,-0.162,-1.4925,-1.8375,0.10825,-2.5335,-0.74125,-0.51325,-1.44375,-3.10725,0.21475,-1.241,-2.00425,-2.7445,-0.84425,-2.133,-0.9405,-1.626,-1.34733333333333,-3.7905,0.17525,-0.115,-2.9885,-0.4265,-2.6465,-2.447,-1.99675,-1.4295,-1.69875,-3.406,-2.4855,-2.073,-1.91025,-3.50575,-2.48325,-1.53125,-1.8625,-3.78525,-2.2245,-2.0015,-1.55825,-1.2905,-1.07075,-2.379,-2.0185,-2.6405,0.3355,-0.85,-1.62075,-3.205,-4.5415,-2.027,-2.68175,-4.317,-3.16825,-3.02175,-0.19575,-3.30275,-3.4115,-3.93425
POLI,0.622,0.865,0.1135,0.50225,1.01475,0.69475,0.97325,0.4905,0.9965,0.70475,0.76475,1.40075,0.7385,0.5525,0.76225,1.3305,1.0825,0.638,1.41625,0.63725,1.2865,1.31675,0.6345,0.856,0.99325,0.55075,1.59525,0.52625,0.6025,-0.03025,1.49225,0.71125,1.42525,0.6365,0.76975,1.0065,1.642,0.777,1.50575,1.041,0.76125,0.447,1.09425,-1.0465,0.7005,0.9895,1.1765,1.078,0.77775,0.8115,1.2375,1.69325,0.7785,1.135,1.16375,1.1355,0.91025,1.32875,1.564,1.1745,1.015,0.6635
UCN,-2.07216666666667,-1.817,-2.01866666666667,-1.78083333333333,-1.66016666666667,-1.786,-1.77083333333333,-1.891,-1.17283333333333,-1.37566666666667,-1.47016666666667,-2.11,-1.06416666666667,-1.88766666666667,-0.870333333333333,-2.6865,-1.63016666666667,-1.78666666666667,-2.12466666666667,-1.95683333333333,-1.45866666666667,-2.456,-1.26283333333333,-2.02416666666667,-1.0835,-1.67016666666667,-1.71316666666667,-1.26083333333333,-1.10933333333333,-1.228,-1.621,-2.02666666666667,-1.2845,-1.6485,-0.849666666666667,-2.19216666666667,-1.88116666666667,-2.10783333333333,-1.202,-1.0375,-1.35333333333333,-0.625833333333333,-1.4685,-0.347833333333333,-1.2215,-2.1665,-2.21016666666667,-1.34033333333333,-1.30583333333333,-1.69033333333333,-0.8305,-1.78266666666667,-1.14933333333333,-1.4565,-1.60483333333333,-2.07133333333333,-1.1065,-1.55933333333333,-2.2445,-1.36083333333333,-0.9325,-2.0075
ZNF764,0.112,-0.143,-0.4095,0.215166666666667,0.0238333333333333,0.167,0.1355,0.388833333333333,0.0645,0.1115,-0.0838333333333334,0.102333333333333,-0.0523333333333333,-0.174666666666667,-0.0596666666666667,-0.565,-0.342166666666667,-0.616,-0.00916666666666667,0.290833333333333,0.0721666666666667,-0.278333333333333,0.0273333333333333,-0.2015,-0.328833333333333,-0.371666666666667,-0.608166666666667,-0.150833333333333,-0.0166666666666667,-0.407833333333333,-0.1465,-0.105666666666667,0.1375,-0.184833333333333,-0.0643333333333334,-0.5965,-0.754833333333333,-1.74016666666667,-0.0706666666666667,0.0628333333333333,-0.157666666666667,-0.220666666666667,-0.256833333333333,-0.733,0.0546666666666667,0.034,-0.378833333333333,-0.0656666666666667,-0.275833333333333,-0.363666666666667,-0.277,-0.0681666666666667,0.0365,0.105666666666667,-0.1515,-0.0201666666666666,-0.0548333333333333,0.029,0.085,-0.565833333333333,0.0606666666666667,0.0158333333333333
MMRN2,3.40366666666667,3.69783333333333,3.1005,2.959,3.01183333333333,3.30666666666667,2.345,2.81183333333333,2.57566666666667,3.10983333333333,3.11283333333333,3.79266666666667,3.11016666666667,2.60283333333333,4.23533333333333,3.88066666666667,4.02016666666667,4.066,3.63716666666667,2.97933333333333,3.10316666666667,4.0945,3.4335,2.80583333333333,3.41333333333333,3.59816666666667,3.40583333333333,3.77683333333333,3.30183333333333,3.14033333333333,3.54483333333333,3.75483333333333,3.47716666666667,3.178,3.55083333333333,4.00333333333333,3.5975,4.26,4.1375,3.95633333333333,4.15616666666667,3.60016666666667,3.86516666666667,3.7795,3.938,4.1135,4.55033333333333,4.15966666666667,3.32333333333333,3.56216666666667,2.88266666666667,4.52533333333333,4.4605,3.31416666666667,4.23216666666667,4.20366666666667,3.59966666666667,4.173,3.99683333333333,4.16566666666667,4.65083333333333,5.32433333333333
TTF2,-1.7105,-1.281,-1.79233333333333,-1.261,-1.7685,-1.64766666666667,-1.552,-2.0085,-2.2615,-1.70666666666667,-1.94466666666667,-1.48683333333333,-1.91616666666667,-1.65966666666667,-1.76333333333333,-2.2235,-2.3705,-2.1715,-1.641,-1.36616666666667,-0.860666666666667,-1.316,-2.291,-1.632,-2.01266666666667,-1.99916666666667,-1.98433333333333,-1.5258,-2.20333333333333,-1.73016666666667,-1.6535,-1.6465,-1.61983333333333,-2.39533333333333,-2.345,-2.48,-2.5328,-2.09283333333333,-2.73183333333333,-2.09366666666667,-2.09616666666667,-2.1545,-1.91783333333333,-1.5025,-1.74233333333333,-1.947,-1.577,-2.10583333333333,-2.3145,-2.567,-1.93216666666667,-1.9365,-2.46066666666667,-1.82533333333333,-2.44316666666667,-1.95933333333333,-2.7092,-2.5268,-2.55516666666667,-2.383,-2.56216666666667,-1.64416666666667
ABCG1,0.288,1.5665,0.703,-0.101,0.564,1.242,0.2605,0.485,0.31,-0.0685,0.2335,0.778,-0.398,1.0765,0.169,0.226,0.655,0.871,0.274,0.2465,0.8125,-0.3055,0.8075,-0.3895,0.32,0.591,0.4755,-0.164,0.137,0.732,0.266,0.495,-0.2565,-0.8495,-0.1395,0.0295,-1.0245,0.5695,0.5275,1.919,1.118,0.9925,0.704,-0.322,0.316,1.05,0.528,0.31,-0.111,0.163,-0.3835,0.26,0.493,0.821,0.4535,0.2285,0.74,-0.319,0.7685,0.364,0.339,1.6365
ARL11,0.1827,1.6123,0.2689,0.3319,0.3433,0.5412,-0.0856,0.3892,0.8681,0.4877,0.8545,0.1765,-0.1981,-0.0894,-0.521555555555556,-0.524666666666667,-0.3435,0.5239,0.9114,0.3177,0.0969,0.9995,-0.3413,-0.1906,-0.265,0.249,0.109,0.3116,0.1051,1.1176,0.4134,-0.0364,-0.2848,-0.2505,-0.2537,-0.3835,-0.1754,-0.0325555555555555,-0.4078,0.3786,-0.0377,-0.0887,-0.2363,0.7683,0.2497,0.5948,0.1729,-0.2976,-0.8746,-0.299,-0.5303,-0.4129,-0.6011,-0.1832,-0.0455,-0.2915,-0.3885,-1.2479,-1.3764,-0.352,-0.0064,0.5197
DSCAML1,1.301,2.4145,1.12025,1.51075,1.6445,0.79625,1.69625,1.5805,0.85675,1.03925,1.4975,0.924,1.4395,1.1535,0.47075,0.445,0.76125,1.5125,1.68075,1.151,1.5505,1.58575,1.40675,0.87975,1.57725,1.05375,1.4525,1.35325,0.79425,1.433,1.02225,2.312,1.3485,1.16325,1.888,0.616,0.7225,0.39025,1.4,1.359,0.8425,1.07625,1.1025,-0.164,0.07575,0.04825,1.3875,1.94375,1.187,2.0425,0.651,0.80625,0.76925,0.9775,1.09225,1.089,1.1665,1.28975,-0.03125,0.7995,1.38575,2.2985
